,location,trap_type,count,year,doy
4289,Green Creek,Pheromone,61,2018,236
4290,Green Creek,Pheromone,61,2018,237
4291,Green Creek,Pheromone,62,2018,238
4292,Green Creek,Pheromone,62,2018,239
4293,Green Creek,Pheromone,290,2018,240
4294,Green Creek,Pheromone,290,2018,241
4295,Green Creek,Pheromone,290,2018,242
4296,Green Creek,Pheromone,111,2018,243
4297,Green Creek,Pheromone,111,2018,244
4298,Green Creek,Pheromone,111,2018,245
4299,Green Creek,Pheromone,111,2018,246
4300,Green Creek,Pheromone,218,2018,247
4301,Green Creek,Pheromone,218,2018,248
4302,Green Creek,Pheromone,219,2018,249
4303,Green Creek,Pheromone,39,2018,250
4304,Green Creek,Pheromone,39,2018,251
4305,Green Creek,Pheromone,39,2018,252
4306,Green Creek,Pheromone,40,2018,253
4307,Green Creek,Pheromone,39,2018,254
4308,Green Creek,Pheromone,39,2018,255
4309,Green Creek,Pheromone,39,2018,256
4310,Green Creek,Pheromone,39,2018,257
4311,Green Creek,Pheromone,25,2018,258
4312,Green Creek,Pheromone,25,2018,259
4313,Green Creek,Pheromone,26,2018,260
4314,Green Creek,Pheromone,22,2018,261
4315,Green Creek,Pheromone,22,2018,262
4316,Green Creek,Pheromone,22,2018,263
4317,Green Creek,Pheromone,17,2018,264
4318,Green Creek,Pheromone,17,2018,265
4319,Green Creek,Pheromone,18,2018,266
4320,Green Creek,Pheromone,18,2018,267
4321,Green Creek,Pheromone,55,2018,268
4322,Green Creek,Pheromone,55,2018,269
4323,Green Creek,Pheromone,55,2018,270
4324,Green Creek,Pheromone,55,2018,271
4325,Green Creek,Pheromone,55,2018,272
4326,Green Creek,Pheromone,55,2018,273
4327,Woodstown B,Pheromone,12,2018,156
4328,Woodstown B,Pheromone,12,2018,157
4329,Woodstown B,Pheromone,13,2018,158
4330,Woodstown B,Pheromone,9,2018,159
4331,Woodstown B,Pheromone,10,2018,160
4332,Woodstown B,Pheromone,10,2018,161
4333,Woodstown B,Pheromone,9,2018,162
4334,Woodstown B,Pheromone,10,2018,163
4335,Woodstown B,Pheromone,10,2018,164
4336,Woodstown B,Pheromone,10,2018,165
4337,Woodstown B,Pheromone,8,2018,166
4338,Woodstown B,Pheromone,8,2018,167
4339,Woodstown B,Pheromone,9,2018,168
4340,Woodstown B,Pheromone,8,2018,169
4341,Woodstown B,Pheromone,8,2018,170
4342,Woodstown B,Pheromone,9,2018,171
4343,Woodstown B,Pheromone,11,2018,172
4344,Woodstown B,Pheromone,12,2018,173
4345,Woodstown B,Pheromone,12,2018,174
4346,Woodstown B,Pheromone,12,2018,175
4347,Woodstown B,Pheromone,12,2018,176
4348,Woodstown B,Pheromone,5,2018,177
4349,Woodstown B,Pheromone,5,2018,178
4350,Woodstown B,Pheromone,5,2018,179
4351,Woodstown B,Pheromone,3,2018,180
4352,Woodstown B,Pheromone,3,2018,181
4353,Woodstown B,Pheromone,3,2018,182
4354,Woodstown B,Pheromone,2,2018,183
4355,Woodstown B,Pheromone,3,2018,184
4356,Woodstown B,Pheromone,3,2018,185
4357,Woodstown B,Pheromone,3,2018,186
4358,Woodstown B,Pheromone,2,2018,187
4359,Woodstown B,Pheromone,2,2018,188
4360,Woodstown B,Pheromone,2,2018,189
4361,Woodstown B,Pheromone,9,2018,190
4362,Woodstown B,Pheromone,9,2018,191
4363,Woodstown B,Pheromone,10,2018,192
4364,Woodstown B,Pheromone,10,2018,193
4365,Woodstown B,Pheromone,10,2018,194
4366,Woodstown B,Pheromone,11,2018,195
4367,Woodstown B,Pheromone,12,2018,196
4368,Woodstown B,Pheromone,13,2018,197
4369,Woodstown B,Pheromone,13,2018,198
4370,Woodstown B,Pheromone,13,2018,199
4371,Woodstown B,Pheromone,13,2018,200
4372,Woodstown B,Pheromone,11,2018,201
4373,Woodstown B,Pheromone,11,2018,202
4374,Woodstown B,Pheromone,11,2018,203
4375,Woodstown B,Pheromone,11,2018,204
4376,Woodstown B,Pheromone,8,2018,205
4377,Woodstown B,Pheromone,8,2018,206
4378,Woodstown B,Pheromone,9,2018,207
4379,Woodstown B,Pheromone,6,2018,208
4380,Woodstown B,Pheromone,6,2018,209
4381,Woodstown B,Pheromone,7,2018,210
4382,Woodstown B,Pheromone,16,2018,211
4383,Woodstown B,Pheromone,17,2018,212
4384,Woodstown B,Pheromone,17,2018,213
4385,Woodstown B,Pheromone,17,2018,214
4386,Woodstown B,Pheromone,25,2018,215
4387,Woodstown B,Pheromone,26,2018,216
4388,Woodstown B,Pheromone,26,2018,217
4389,Woodstown B,Pheromone,18,2018,218
4390,Woodstown B,Pheromone,18,2018,219
4391,Woodstown B,Pheromone,18,2018,220
4392,Woodstown B,Pheromone,12,2018,221
4393,Woodstown B,Pheromone,13,2018,222
4394,Woodstown B,Pheromone,13,2018,223
4395,Woodstown B,Pheromone,13,2018,224
4396,Woodstown B,Pheromone,16,2018,225
4397,Woodstown B,Pheromone,16,2018,226
4398,Woodstown B,Pheromone,16,2018,227
4399,Woodstown B,Pheromone,15,2018,228
4400,Woodstown B,Pheromone,15,2018,229
4401,Woodstown B,Pheromone,15,2018,230
4402,Woodstown B,Pheromone,16,2018,231
4403,Woodstown B,Pheromone,44,2018,232
4404,Woodstown B,Pheromone,44,2018,233
4405,Woodstown B,Pheromone,45,2018,234
4406,Woodstown B,Pheromone,45,2018,235
4407,Woodstown B,Pheromone,20,2018,236
4408,Woodstown B,Pheromone,21,2018,237
4409,Woodstown B,Pheromone,21,2018,238
4410,Woodstown B,Pheromone,1,2018,239
4411,Woodstown B,Pheromone,1,2018,240
4412,Woodstown B,Pheromone,2,2018,241
4413,Woodstown B,Pheromone,41,2018,242
4414,Woodstown B,Pheromone,41,2018,243
4415,Woodstown B,Pheromone,41,2018,244
4416,Woodstown B,Pheromone,41,2018,245
4417,Woodstown B,Pheromone,16,2018,246
4418,Woodstown B,Pheromone,16,2018,247
4419,Woodstown B,Pheromone,17,2018,248
4420,Woodstown B,Pheromone,73,2018,253
4421,Woodstown B,Pheromone,73,2018,254
4422,Woodstown B,Pheromone,74,2018,255
4423,Woodstown B,Pheromone,24,2018,256
4424,Woodstown B,Pheromone,24,2018,257
4425,Woodstown B,Pheromone,25,2018,258
4426,Woodstown B,Pheromone,25,2018,259
4427,Woodstown B,Pheromone,25,2018,260
4428,Woodstown B,Pheromone,18,2018,261
4429,Woodstown B,Pheromone,18,2018,262
4430,Woodstown B,Pheromone,18,2018,263
4431,Woodstown B,Pheromone,19,2018,264
4432,Woodstown B,Pheromone,12,2018,265
4433,Woodstown B,Pheromone,12,2018,266
4434,Woodstown B,Pheromone,12,2018,267
4435,Woodstown B,Pheromone,26,2018,268
4436,Woodstown B,Pheromone,26,2018,269
4437,Woodstown B,Pheromone,26,2018,270
4438,Woodstown B,Pheromone,15,2018,271
4439,Woodstown B,Pheromone,15,2018,272
4440,Woodstown B,Pheromone,16,2018,273
4441,Woodstown B,Pheromone,16,2018,274
4442,Jobstown,Pheromone,1,2018,158
4443,Jobstown,Pheromone,1,2018,159
4444,Jobstown,Pheromone,1,2018,160
4445,Jobstown,Pheromone,2,2018,161
4446,Jobstown,Pheromone,1,2018,162
4447,Jobstown,Pheromone,2,2018,163
4448,Jobstown,Pheromone,2,2018,164
4449,Jobstown,Pheromone,2,2018,165
4450,Jobstown,Pheromone,2,2018,166
4451,Jobstown,Pheromone,2,2018,167
4452,Jobstown,Pheromone,2,2018,168
4453,Jobstown,Pheromone,6,2018,169
4454,Jobstown,Pheromone,6,2018,170
4455,Jobstown,Pheromone,7,2018,171
4456,Jobstown,Pheromone,1,2018,172
4457,Jobstown,Pheromone,1,2018,173
4458,Jobstown,Pheromone,2,2018,174
4459,Jobstown,Pheromone,2,2018,175
4460,Jobstown,Pheromone,0,2018,176
4461,Jobstown,Pheromone,1,2018,177
4462,Jobstown,Pheromone,1,2018,178
4463,Jobstown,Pheromone,0,2018,179
4464,Jobstown,Pheromone,0,2018,180
4465,Jobstown,Pheromone,1,2018,181
4466,Jobstown,Pheromone,1,2018,182
4467,Jobstown,Pheromone,0,2018,183
4468,Jobstown,Pheromone,1,2018,184
4469,Jobstown,Pheromone,1,2018,185
4470,Jobstown,Pheromone,0,2018,186
4471,Jobstown,Pheromone,0,2018,187
4472,Jobstown,Pheromone,1,2018,188
4473,Jobstown,Pheromone,1,2018,189
4474,Jobstown,Pheromone,1,2018,190
4475,Jobstown,Pheromone,1,2018,191
4476,Jobstown,Pheromone,1,2018,192
4477,Jobstown,Pheromone,0,2018,193
4478,Jobstown,Pheromone,0,2018,194
4479,Jobstown,Pheromone,0,2018,195
4480,Jobstown,Pheromone,1,2018,196
4481,Jobstown,Pheromone,0,2018,197
4482,Jobstown,Pheromone,0,2018,198
4483,Jobstown,Pheromone,1,2018,199
4484,Jobstown,Pheromone,1,2018,200
4485,Jobstown,Pheromone,2,2018,201
4486,Jobstown,Pheromone,2,2018,202
4487,Jobstown,Pheromone,2,2018,203
4488,Jobstown,Pheromone,17,2018,204
4489,Jobstown,Pheromone,18,2018,205
4490,Jobstown,Pheromone,18,2018,206
4491,Jobstown,Pheromone,20,2018,207
4492,Jobstown,Pheromone,20,2018,208
4493,Jobstown,Pheromone,20,2018,209
4494,Jobstown,Pheromone,21,2018,210
4495,Jobstown,Pheromone,6,2018,211
4496,Jobstown,Pheromone,6,2018,212
4497,Jobstown,Pheromone,7,2018,213
4498,Jobstown,Pheromone,3,2018,214
4499,Jobstown,Pheromone,4,2018,215
4500,Jobstown,Pheromone,4,2018,216
4501,Jobstown,Pheromone,4,2018,217
4502,Jobstown,Pheromone,2,2018,218
4503,Jobstown,Pheromone,2,2018,219
4504,Jobstown,Pheromone,2,2018,220
4505,Califon,Pheromone,0,2019,161
4506,Califon,Pheromone,0,2019,162
4507,Califon,Pheromone,0,2019,163
4508,Califon,Pheromone,0,2019,164
4509,Califon,Pheromone,0,2019,165
4510,Califon,Pheromone,0,2019,166
4511,Califon,Pheromone,0,2019,167
4512,Califon,Pheromone,1,2019,168
4513,Califon,Pheromone,0,2019,169
4514,Califon,Pheromone,0,2019,170
4515,Califon,Pheromone,1,2019,171
4516,Califon,Pheromone,0,2019,172
4517,Califon,Pheromone,0,2019,173
4518,Califon,Pheromone,0,2019,174
4519,Califon,Pheromone,1,2019,175
4520,Califon,Pheromone,0,2019,176
4521,Califon,Pheromone,0,2019,177
4522,Califon,Pheromone,0,2019,178
4523,Califon,Pheromone,0,2019,179
4524,Califon,Pheromone,0,2019,180
4525,Califon,Pheromone,0,2019,181
4526,Califon,Pheromone,0,2019,182
4527,Califon,Pheromone,0,2019,183
4528,Califon,Pheromone,0,2019,184
4529,Califon,Pheromone,0,2019,185
4530,Califon,Pheromone,0,2019,186
4531,Califon,Pheromone,0,2019,187
4532,Califon,Pheromone,0,2019,188
4533,Califon,Pheromone,0,2019,189
4534,Califon,Pheromone,0,2019,190
4535,Califon,Pheromone,0,2019,191
4536,Califon,Pheromone,0,2019,192
4537,Califon,Pheromone,0,2019,193
4538,Califon,Pheromone,0,2019,194
4539,Califon,Pheromone,1,2019,195
4540,Califon,Pheromone,1,2019,196
4541,Califon,Pheromone,0,2019,197
4542,Califon,Pheromone,0,2019,198
4543,Califon,Pheromone,1,2019,199
4544,Califon,Pheromone,0,2019,200
4545,Califon,Pheromone,0,2019,201
4546,Califon,Pheromone,0,2019,202
4547,Califon,Pheromone,0,2019,203
4548,Califon,Pheromone,0,2019,204
4549,Califon,Pheromone,0,2019,205
4550,Califon,Pheromone,0,2019,206
4551,Califon,Pheromone,0,2019,207
4552,Califon,Pheromone,0,2019,208
4553,Califon,Pheromone,1,2019,209
4554,Califon,Pheromone,1,2019,210
4555,Califon,Pheromone,0,2019,211
4556,Califon,Pheromone,0,2019,212
4557,Califon,Pheromone,0,2019,213
4558,Califon,Pheromone,0,2019,214
4559,Califon,Pheromone,1,2019,215
4560,Califon,Pheromone,1,2019,216
4561,Califon,Pheromone,1,2019,217
4562,Califon,Pheromone,3,2019,218
4563,Califon,Pheromone,3,2019,219
4564,Califon,Pheromone,3,2019,220
4565,Califon,Pheromone,1,2019,221
4566,Califon,Pheromone,1,2019,222
4567,Califon,Pheromone,1,2019,223
4568,Califon,Pheromone,2,2019,228
4569,Califon,Pheromone,2,2019,229
4570,Califon,Pheromone,2,2019,230
4571,Califon,Pheromone,2,2019,231
4572,Califon,Pheromone,11,2019,232
4573,Califon,Pheromone,11,2019,233
4574,Califon,Pheromone,11,2019,234
4575,Califon,Pheromone,2,2019,235
4576,Califon,Pheromone,2,2019,236
4577,Califon,Pheromone,2,2019,237
4578,Califon,Pheromone,2,2019,238
4579,Califon,Pheromone,2,2019,239
4580,Califon,Pheromone,1,2019,240
4581,Califon,Pheromone,1,2019,241
4582,Califon,Pheromone,0,2019,242
4583,Califon,Pheromone,0,2019,243
4584,Califon,Pheromone,0,2019,244
4585,Califon,Pheromone,0,2019,245
4586,Califon,Pheromone,1,2019,246
4587,Califon,Pheromone,0,2019,247
4588,Califon,Pheromone,0,2019,248
4589,Califon,Pheromone,0,2019,249
4590,Califon,Pheromone,0,2019,250
4591,Califon,Pheromone,0,2019,251
4592,Califon,Pheromone,1,2019,252
4593,Califon,Pheromone,1,2019,253
4594,Califon,Pheromone,2,2019,254
4595,Califon,Pheromone,2,2019,255
4596,Califon,Pheromone,3,2019,256
4597,Califon,Pheromone,0,2019,257
4598,Califon,Pheromone,0,2019,258
4599,Califon,Pheromone,0,2019,259
4600,Califon,Pheromone,0,2019,260
4601,Califon,Pheromone,0,2019,261
4602,Califon,Pheromone,0,2019,262
4603,Califon,Pheromone,0,2019,263
4604,Califon,Pheromone,0,2019,264
4605,Califon,Pheromone,0,2019,265
4606,Califon,Pheromone,0,2019,266
4607,Califon,Pheromone,0,2019,267
4608,Califon,Pheromone,0,2019,268
4609,Califon,Pheromone,0,2019,269
4610,Califon,Pheromone,0,2019,270
4611,Califon,Pheromone,0,2019,271
4612,Califon,Pheromone,0,2019,272
4613,Califon,Pheromone,0,2019,273
4614,Dayton V,Pheromone,2,2019,156
4615,Dayton V,Pheromone,2,2019,157
4616,Dayton V,Pheromone,2,2019,158
4617,Dayton V,Pheromone,3,2019,159
4618,Dayton V,Pheromone,3,2019,160
4619,Dayton V,Pheromone,3,2019,161
4620,Dayton V,Pheromone,3,2019,162
4621,Dayton V,Pheromone,3,2019,163
4622,Dayton V,Pheromone,2,2019,164
4623,Dayton V,Pheromone,3,2019,165
4624,Dayton V,Pheromone,3,2019,166
4625,Dayton V,Pheromone,3,2019,167
4626,Dayton V,Pheromone,1,2019,168
4627,Dayton V,Pheromone,1,2019,169
4628,Dayton V,Pheromone,1,2019,170
4629,Dayton V,Pheromone,0,2019,171
4630,Dayton V,Pheromone,1,2019,172
4631,Dayton V,Pheromone,1,2019,173
4632,Dayton V,Pheromone,1,2019,174
4633,Dayton V,Pheromone,2,2019,175
4634,Dayton V,Pheromone,2,2019,176
4635,Dayton V,Pheromone,2,2019,177
4636,Dayton V,Pheromone,1,2019,178
4637,Dayton V,Pheromone,1,2019,179
4638,Dayton V,Pheromone,2,2019,180
4639,Dayton V,Pheromone,2,2019,181
4640,Dayton V,Pheromone,0,2019,182
4641,Dayton V,Pheromone,0,2019,183
4642,Dayton V,Pheromone,0,2019,184
4643,Dayton V,Pheromone,0,2019,185
4644,Dayton V,Pheromone,0,2019,186
4645,Dayton V,Pheromone,0,2019,187
4646,Dayton V,Pheromone,0,2019,188
4647,Dayton V,Pheromone,5,2019,189
4648,Dayton V,Pheromone,5,2019,190
4649,Dayton V,Pheromone,6,2019,191
4650,Dayton V,Pheromone,4,2019,192
4651,Dayton V,Pheromone,5,2019,193
4652,Dayton V,Pheromone,5,2019,194
4653,Dayton V,Pheromone,5,2019,195
4654,Dayton V,Pheromone,5,2019,196
4655,Dayton V,Pheromone,5,2019,197
4656,Dayton V,Pheromone,6,2019,198
4657,Dayton V,Pheromone,4,2019,199
4658,Dayton V,Pheromone,4,2019,200
4659,Dayton V,Pheromone,5,2019,201
4660,Dayton V,Pheromone,5,2019,202
4661,Dayton V,Pheromone,1,2019,203
4662,Dayton V,Pheromone,1,2019,204
4663,Dayton V,Pheromone,2,2019,205
4664,Dayton V,Pheromone,1,2019,206
4665,Dayton V,Pheromone,1,2019,207
4666,Dayton V,Pheromone,1,2019,208
4667,Dayton V,Pheromone,2,2019,209
4668,Dayton V,Pheromone,3,2019,210
4669,Dayton V,Pheromone,3,2019,211
4670,Dayton V,Pheromone,3,2019,212
4671,Dayton V,Pheromone,21,2019,213
4672,Dayton V,Pheromone,21,2019,214
4673,Dayton V,Pheromone,21,2019,215
4674,Dayton V,Pheromone,22,2019,216
4675,Dayton V,Pheromone,23,2019,217
4676,Dayton V,Pheromone,23,2019,218
4677,Dayton V,Pheromone,24,2019,219
4678,Dayton V,Pheromone,9,2019,220
4679,Dayton V,Pheromone,9,2019,221
4680,Dayton V,Pheromone,9,2019,222
4681,Dayton V,Pheromone,10,2019,223
4682,Dayton V,Pheromone,27,2019,224
4683,Dayton V,Pheromone,27,2019,225
4684,Dayton V,Pheromone,28,2019,226
4685,Dayton V,Pheromone,8,2019,231
4686,Dayton V,Pheromone,8,2019,232
4687,Dayton V,Pheromone,9,2019,233
4688,Dayton V,Pheromone,7,2019,234
4689,Dayton V,Pheromone,7,2019,235
4690,Dayton V,Pheromone,7,2019,236
4691,Dayton V,Pheromone,7,2019,237
4692,Dayton V,Pheromone,7,2019,238
4693,Dayton V,Pheromone,2,2019,239
4694,Dayton V,Pheromone,3,2019,240
4695,Dayton V,Pheromone,1,2019,247
4696,Dayton V,Pheromone,1,2019,248
4697,Dayton V,Pheromone,1,2019,249
4698,Dayton V,Pheromone,1,2019,250
4699,Dayton V,Pheromone,1,2019,251
4700,Dayton V,Pheromone,2,2019,252
4701,Dayton V,Pheromone,2,2019,253
4702,Dayton V,Pheromone,2,2019,254
4703,Dayton V,Pheromone,0,2019,255
4704,Dayton V,Pheromone,0,2019,256
4705,Dayton V,Pheromone,1,2019,257
4706,Dayton V,Pheromone,1,2019,258
4707,Dayton V,Pheromone,1,2019,259
4708,Dayton V,Pheromone,2,2019,260
4709,Dayton V,Pheromone,0,2019,261
4710,Dayton V,Pheromone,0,2019,262
4711,Dayton V,Pheromone,0,2019,263
4712,Dayton V,Pheromone,1,2019,264
4713,Dayton V,Pheromone,1,2019,265
4714,Dayton V,Pheromone,0,2019,266
4715,Dayton V,Pheromone,0,2019,267
4716,Dayton V,Pheromone,0,2019,268
4717,Dayton V,Pheromone,0,2019,269
4718,Dayton V,Pheromone,0,2019,270
4719,Dayton V,Pheromone,0,2019,271
4720,Dayton V,Pheromone,0,2019,272
4721,Matawan,Pheromone,0,2019,164
4722,Matawan,Pheromone,0,2019,165
4723,Matawan,Pheromone,0,2019,166
4724,Matawan,Pheromone,0,2019,167
4725,Matawan,Pheromone,0,2019,168
4726,Matawan,Pheromone,0,2019,169
4727,Matawan,Pheromone,0,2019,170
4728,Matawan,Pheromone,0,2019,171
4729,Matawan,Pheromone,0,2019,172
4730,Matawan,Pheromone,0,2019,173
4731,Matawan,Pheromone,0,2019,174
4732,Matawan,Pheromone,0,2019,175
4733,Matawan,Pheromone,0,2019,176
4734,Matawan,Pheromone,0,2019,177
4735,Matawan,Pheromone,0,2019,178
4736,Matawan,Pheromone,0,2019,179
4737,Matawan,Pheromone,0,2019,180
4738,Matawan,Pheromone,0,2019,181
4739,Matawan,Pheromone,0,2019,182
4740,Matawan,Pheromone,0,2019,183
4741,Matawan,Pheromone,1,2019,184
4742,Matawan,Pheromone,1,2019,185
4743,Matawan,Pheromone,1,2019,186
4744,Matawan,Pheromone,1,2019,187
4745,Matawan,Pheromone,1,2019,188
4746,Matawan,Pheromone,0,2019,189
4747,Matawan,Pheromone,0,2019,190
4748,Matawan,Pheromone,1,2019,191
4749,Matawan,Pheromone,1,2019,192
4750,Matawan,Pheromone,1,2019,193
4751,Matawan,Pheromone,1,2019,194
4752,Matawan,Pheromone,2,2019,195
4753,Matawan,Pheromone,1,2019,196
4754,Matawan,Pheromone,1,2019,197
4755,Matawan,Pheromone,5,2019,198
4756,Matawan,Pheromone,5,2019,199
4757,Matawan,Pheromone,6,2019,200
4758,Matawan,Pheromone,6,2019,201
4759,Matawan,Pheromone,6,2019,202
4760,Matawan,Pheromone,2,2019,203
4761,Matawan,Pheromone,3,2019,204
4762,Matawan,Pheromone,3,2019,205
4763,Matawan,Pheromone,3,2019,206
4764,Matawan,Pheromone,4,2019,207
4765,Matawan,Pheromone,4,2019,208
4766,Matawan,Pheromone,4,2019,209
4767,Matawan,Pheromone,10,2019,210
4768,Matawan,Pheromone,10,2019,211
4769,Matawan,Pheromone,11,2019,212
4770,Matawan,Pheromone,5,2019,213
4771,Matawan,Pheromone,5,2019,214
4772,Matawan,Pheromone,5,2019,215
4773,Matawan,Pheromone,5,2019,216
4774,Matawan,Pheromone,8,2019,217
4775,Matawan,Pheromone,8,2019,218
4776,Matawan,Pheromone,9,2019,219
4777,Matawan,Pheromone,44,2019,220
4778,Matawan,Pheromone,44,2019,221
4779,Matawan,Pheromone,44,2019,222
4780,Matawan,Pheromone,44,2019,223
4781,Matawan,Pheromone,45,2019,224
4782,Matawan,Pheromone,37,2019,225
4783,Matawan,Pheromone,37,2019,226
4784,Matawan,Pheromone,37,2019,227
4785,Matawan,Pheromone,38,2019,228
4786,Matawan,Pheromone,38,2019,229
4787,Matawan,Pheromone,38,2019,230
4788,Matawan,Pheromone,57,2019,231
4789,Matawan,Pheromone,57,2019,232
4790,Matawan,Pheromone,58,2019,233
4791,Matawan,Pheromone,62,2019,234
4792,Matawan,Pheromone,62,2019,235
4793,Matawan,Pheromone,62,2019,236
4794,Matawan,Pheromone,62,2019,237
4795,Matawan,Pheromone,62,2019,238
4796,Matawan,Pheromone,12,2019,239
4797,Matawan,Pheromone,12,2019,240
4798,Matawan,Pheromone,12,2019,241
4799,Matawan,Pheromone,10,2019,246
4800,Matawan,Pheromone,10,2019,247
4801,Matawan,Pheromone,10,2019,248
4802,Matawan,Pheromone,10,2019,249
4803,Matawan,Pheromone,10,2019,250
4804,Matawan,Pheromone,11,2019,251
4805,Matawan,Pheromone,1,2019,252
4806,Matawan,Pheromone,1,2019,253
4807,Matawan,Pheromone,1,2019,254
4808,Matawan,Pheromone,2,2019,255
4809,Matawan,Pheromone,2,2019,256
4810,Matawan,Pheromone,2,2019,257
4811,Matawan,Pheromone,2,2019,258
4812,Matawan,Pheromone,0,2019,259
4813,Matawan,Pheromone,0,2019,260
4814,Matawan,Pheromone,0,2019,261
4815,Matawan,Pheromone,0,2019,262
4816,Matawan,Pheromone,0,2019,263
4817,Matawan,Pheromone,1,2019,264
4818,Matawan,Pheromone,1,2019,265
4819,Matawan,Pheromone,1,2019,266
4820,Matawan,Pheromone,1,2019,267
4821,Matawan,Pheromone,1,2019,268
4822,Matawan,Pheromone,1,2019,269
4823,Matawan,Pheromone,1,2019,270
4824,Matawan,Pheromone,1,2019,271
4825,Matawan,Pheromone,1,2019,272
4826,Matawan,Pheromone,1,2019,273
4827,Farmingdale,Pheromone,2,2019,158
4828,Farmingdale,Pheromone,2,2019,159
4829,Farmingdale,Pheromone,2,2019,160
4830,Farmingdale,Pheromone,2,2019,161
4831,Farmingdale,Pheromone,2,2019,162
4832,Farmingdale,Pheromone,2,2019,163
4833,Farmingdale,Pheromone,0,2019,164
4834,Farmingdale,Pheromone,1,2019,165
4835,Farmingdale,Pheromone,1,2019,166
4836,Farmingdale,Pheromone,1,2019,167
4837,Farmingdale,Pheromone,1,2019,168
4838,Farmingdale,Pheromone,2,2019,169
4839,Farmingdale,Pheromone,2,2019,170
4840,Farmingdale,Pheromone,1,2019,171
4841,Farmingdale,Pheromone,2,2019,172
4842,Farmingdale,Pheromone,2,2019,173
4843,Farmingdale,Pheromone,2,2019,174
4844,Farmingdale,Pheromone,0,2019,175
4845,Farmingdale,Pheromone,1,2019,176
4846,Farmingdale,Pheromone,1,2019,177
4847,Farmingdale,Pheromone,0,2019,178
4848,Farmingdale,Pheromone,1,2019,179
4849,Farmingdale,Pheromone,1,2019,180
4850,Farmingdale,Pheromone,1,2019,181
4851,Farmingdale,Pheromone,0,2019,182
4852,Farmingdale,Pheromone,1,2019,183
4853,Farmingdale,Pheromone,0,2019,184
4854,Farmingdale,Pheromone,0,2019,185
4855,Farmingdale,Pheromone,0,2019,186
4856,Farmingdale,Pheromone,1,2019,187
4857,Farmingdale,Pheromone,1,2019,188
4858,Farmingdale,Pheromone,0,2019,189
4859,Farmingdale,Pheromone,0,2019,190
4860,Farmingdale,Pheromone,0,2019,191
4861,Farmingdale,Pheromone,2,2019,192
4862,Farmingdale,Pheromone,2,2019,193
4863,Farmingdale,Pheromone,3,2019,194
4864,Farmingdale,Pheromone,3,2019,195
4865,Farmingdale,Pheromone,4,2019,196
4866,Farmingdale,Pheromone,5,2019,197
4867,Farmingdale,Pheromone,3,2019,198
4868,Farmingdale,Pheromone,3,2019,199
4869,Farmingdale,Pheromone,4,2019,200
4870,Farmingdale,Pheromone,4,2019,201
4871,Farmingdale,Pheromone,4,2019,202
4872,Farmingdale,Pheromone,1,2019,206
4873,Farmingdale,Pheromone,1,2019,207
4874,Farmingdale,Pheromone,1,2019,208
4875,Farmingdale,Pheromone,1,2019,209
4876,Farmingdale,Pheromone,0,2019,210
4877,Farmingdale,Pheromone,1,2019,211
4878,Farmingdale,Pheromone,1,2019,212
4879,Farmingdale,Pheromone,2,2019,213
4880,Farmingdale,Pheromone,2,2019,214
4881,Farmingdale,Pheromone,2,2019,215
4882,Farmingdale,Pheromone,3,2019,216
4883,Farmingdale,Pheromone,2,2019,217
4884,Farmingdale,Pheromone,2,2019,218
4885,Farmingdale,Pheromone,2,2019,219
4886,Farmingdale,Pheromone,3,2019,220
4887,Farmingdale,Pheromone,3,2019,221
4888,Farmingdale,Pheromone,3,2019,222
4889,Farmingdale,Pheromone,3,2019,223
4890,Farmingdale,Pheromone,3,2019,224
4891,Farmingdale,Pheromone,12,2019,227
4892,Farmingdale,Pheromone,12,2019,228
4893,Farmingdale,Pheromone,13,2019,229
4894,Farmingdale,Pheromone,13,2019,230
4895,Farmingdale,Pheromone,6,2019,231
4896,Farmingdale,Pheromone,6,2019,232
4897,Farmingdale,Pheromone,7,2019,233
4898,Farmingdale,Pheromone,1,2019,234
4899,Farmingdale,Pheromone,1,2019,235
4900,Farmingdale,Pheromone,1,2019,236
4901,Farmingdale,Pheromone,1,2019,237
4902,Farmingdale,Pheromone,2,2019,238
4903,Farmingdale,Pheromone,1,2019,239
4904,Farmingdale,Pheromone,2,2019,240
4905,Farmingdale,Pheromone,2,2019,241
4906,Farmingdale,Pheromone,0,2019,242
4907,Farmingdale,Pheromone,0,2019,243
4908,Farmingdale,Pheromone,0,2019,244
4909,Farmingdale,Pheromone,0,2019,245
4910,Farmingdale,Pheromone,0,2019,246
4911,Farmingdale,Pheromone,0,2019,247
4912,Farmingdale,Pheromone,0,2019,248
4913,Farmingdale,Pheromone,0,2019,249
4914,Farmingdale,Pheromone,0,2019,250
4915,Farmingdale,Pheromone,0,2019,251
4916,Farmingdale,Pheromone,0,2019,252
4917,Farmingdale,Pheromone,0,2019,253
4918,Farmingdale,Pheromone,0,2019,254
4919,Farmingdale,Pheromone,1,2019,255
4920,Farmingdale,Pheromone,1,2019,256
4921,Farmingdale,Pheromone,1,2019,257
4922,Farmingdale,Pheromone,1,2019,258
4923,Crosswicks,Pheromone,19,2019,158
4924,Crosswicks,Pheromone,19,2019,159
4925,Crosswicks,Pheromone,19,2019,160
4926,Crosswicks,Pheromone,20,2019,161
4927,Crosswicks,Pheromone,15,2019,162
4928,Crosswicks,Pheromone,15,2019,163
